DBN,School Name,Year,% English Language Learners
84M358,Success Academy Charter School - Hudson Yards,2018-19,0.061403509229421616
84M358,Success Academy Charter School - Hudson Yards,2019-20,0.08414239436388016
84M358,Success Academy Charter School - Hudson Yards,2020-21,0.06403940916061401
84M358,Success Academy Charter School - Hudson Yards,2021-22,0.11484593898057938
84M358,Success Academy Charter School - Hudson Yards,2022-23,0.0935828909277916
84M373,Zeta Charter Schools - Inwood,2018-19,0.20121951401233673
84M373,Zeta Charter Schools - Inwood,2019-20,0.16342411935329437
84M373,Zeta Charter Schools - Inwood,2020-21,0.1285403072834015
84M373,Zeta Charter Schools - Inwood,2021-22,0.17800000309944153
84M373,Zeta Charter Schools - Inwood,2022-23,0.15316902101039886
84M380,Harlem Village Academy West 2 Charter School,2019-20,0.0803571417927742
84M380,Harlem Village Academy West 2 Charter School,2020-21,0.05882352963089943
84M380,Harlem Village Academy West 2 Charter School,2021-22,0.07878787815570831
84M380,Harlem Village Academy West 2 Charter School,2022-23,0.05999999865889549
84M382,DREAM Charter School,2018-19,0.0535714291036129
84M382,DREAM Charter School,2019-20,0.05011933296918869
84M382,DREAM Charter School,2020-21,0.048677247017621994
84M382,DREAM Charter School,2021-22,0.048128340393304825
84M382,DREAM Charter School,2022-23,0.04465213045477867
84M383,Storefront Academy Harlem Charter School,2019-20,0.04878048598766327
84M383,Storefront Academy Harlem Charter School,2020-21,0.0615384615957737
84M383,Storefront Academy Harlem Charter School,2021-22,0.014492753893136978
84M383,Storefront Academy Harlem Charter School,2022-23,0.013333333656191826
84M384,Success Academy Charter School - Harlem 2,2018-19,0.03418803587555885
84M384,Success Academy Charter School - Harlem 2,2019-20,0.05563480779528618
84M384,Success Academy Charter School - Harlem 2,2020-21,0.060693640261888504
84M384,Success Academy Charter School - Harlem 2,2021-22,0.09132420271635056
84M384,Success Academy Charter School - Harlem 2,2022-23,0.1041666641831398
84M385,Success Academy Charter School - Harlem 3,2018-19,0.022563176229596138
84M385,Success Academy Charter School - Harlem 3,2019-20,0.028169013559818268
84M385,Success Academy Charter School - Harlem 3,2020-21,0.026851098984479904
84M385,Success Academy Charter School - Harlem 3,2021-22,0.038324419409036636
84M385,Success Academy Charter School - Harlem 3,2022-23,0.04664723202586174
84M386,Success Academy Charter School - Harlem 4,2018-19,0.06698564440011978
84M386,Success Academy Charter School - Harlem 4,2019-20,0.05582524091005325
84M386,Success Academy Charter School - Harlem 4,2020-21,0.06443298608064651
84M386,Success Academy Charter School - Harlem 4,2021-22,0.08843537420034409
84M386,Success Academy Charter School - Harlem 4,2022-23,0.069672130048275
84M388,St. HOPE Leadership Academy Charter School,2018-19,0.07973422110080719
84M388,St. HOPE Leadership Academy Charter School,2019-20,0.0476190485060215
84M388,St. HOPE Leadership Academy Charter School,2020-21,0.10784313827753067
84M388,St. HOPE Leadership Academy Charter School,2021-22,0.12878787517547607
84M388,St. HOPE Leadership Academy Charter School,2022-23,0.095238097012043
84M389,KIPP Beyond Charter School,2021-22,0.03703703731298447
84M389,KIPP Beyond Charter School,2022-23,0.01744186133146286
84M390,Amber Charter School Inwood,2021-22,0.1964285671710968
84M390,Amber Charter School Inwood,2022-23,0.21568627655506134
84M430,The Equity Project Charter School,2018-19,0.28706997632980347
84M430,The Equity Project Charter School,2019-20,0.2591431438922882
84M430,The Equity Project Charter School,2020-21,0.2543618083000183
84M430,The Equity Project Charter School,2021-22,0.24701561033725739
84M430,The Equity Project Charter School,2022-23,0.24788732826709747
84M433,Innovation Charter High School,2018-19,0.11036036163568497
84M433,Innovation Charter High School,2019-20,0.07481297105550766
84M433,Innovation Charter High School,2020-21,0.09296482056379318
84M433,Innovation Charter High School,2021-22,0.10000000149011612
84M433,Innovation Charter High School,2022-23,0.08312958478927612
84M478,Inwood Academy for Leadership Charter School,2018-19,0.1497267782688141
84M478,Inwood Academy for Leadership Charter School,2019-20,0.1422550082206726
84M478,Inwood Academy for Leadership Charter School,2020-21,0.15052631497383118
84M478,Inwood Academy for Leadership Charter School,2021-22,0.17145900428295135
84M478,Inwood Academy for Leadership Charter School,2022-23,0.16963350772857666
84M481,Democracy Preparatory Harlem Charter School,2018-19,0.06660231947898865
84M481,Democracy Preparatory Harlem Charter School,2019-20,0.060352832078933716
84M481,Democracy Preparatory Harlem Charter School,2020-21,0.07099036127328873
84M481,Democracy Preparatory Harlem Charter School,2021-22,0.07238095253705978
84M481,Democracy Preparatory Harlem Charter School,2022-23,0.0632530152797699
84M482,Success Academy Charter School - Harlem 5,2018-19,0.057104915380477905
84M482,Success Academy Charter School - Harlem 5,2019-20,0.06056860461831093
84M482,Success Academy Charter School - Harlem 5,2020-21,0.05508982017636299
84M482,Success Academy Charter School - Harlem 5,2021-22,0.056541018187999725
84M482,Success Academy Charter School - Harlem 5,2022-23,0.055813953280448914
84M483,New York French-American Charter School,2018-19,0.20000000298023224
84M483,New York French-American Charter School,2019-20,0.21630093455314636
84M483,New York French-American Charter School,2020-21,0.17915309965610504
84M483,New York French-American Charter School,2021-22,0.20306512713432312
84M483,New York French-American Charter School,2022-23,0.19614148139953613
84M518,East Harlem Scholars Academy Charter School,2018-19,0.07781457155942917
84M518,East Harlem Scholars Academy Charter School,2019-20,0.10109289735555649
84M518,East Harlem Scholars Academy Charter School,2020-21,0.10558252781629562
84M518,East Harlem Scholars Academy Charter School,2021-22,0.1315789520740509
84M518,East Harlem Scholars Academy Charter School,2022-23,0.1293984055519104
84M522,Broome Street Academy Charter High School,2018-19,0.04304635897278786
84M522,Broome Street Academy Charter High School,2019-20,0.0684523805975914
84M522,Broome Street Academy Charter High School,2020-21,0.0632530152797699
84M522,Broome Street Academy Charter High School,2021-22,0.06727828830480576
84M522,Broome Street Academy Charter High School,2022-23,0.06884057819843292
84M523,Success Academy Charter School - Upper West,2018-19,0.029187817126512527
84M523,Success Academy Charter School - Upper West,2019-20,0.025404157117009163
84M523,Success Academy Charter School - Upper West,2020-21,0.025612471625208855
84M523,Success Academy Charter School - Upper West,2021-22,0.03850385174155235
84M523,Success Academy Charter School - Upper West,2022-23,0.028723403811454773
84M702,Sisulu-Walker Charter School of Harlem,2018-19,0.027272727340459824
84M702,Sisulu-Walker Charter School of Harlem,2019-20,0.014354066923260689
84M702,Sisulu-Walker Charter School of Harlem,2020-21,0.020725388079881668
84M702,Sisulu-Walker Charter School of Harlem,2021-22,0.02994011901319027
84M702,Sisulu-Walker Charter School of Harlem,2022-23,0.02097902074456215
84M704,Harbor Science and Arts Charter School,2018-19,0.02120141312479973
84M704,Harbor Science and Arts Charter School,2019-20,0.020325202494859695
84M704,Harbor Science and Arts Charter School,2020-21,0.022026430815458298
84M704,Harbor Science and Arts Charter School,2021-22,0.04285714402794838
84M704,Harbor Science and Arts Charter School,2022-23,0.04901960864663124
84M705,Amber Charter School East Harlem,2018-19,0.0634615421295166
84M705,Amber Charter School East Harlem,2019-20,0.04444444552063942
84M705,Amber Charter School East Harlem,2020-21,0.04958677664399147
84M705,Amber Charter School East Harlem,2021-22,0.09207160770893097
84M705,Amber Charter School East Harlem,2022-23,0.10479041934013367
84M707,John V. Lindsay Wildcat Academy Charter School,2018-19,0.09542743861675262
84M707,John V. Lindsay Wildcat Academy Charter School,2019-20,0.09403669834136963
84M707,John V. Lindsay Wildcat Academy Charter School,2020-21,0.10236220806837082
84M707,John V. Lindsay Wildcat Academy Charter School,2021-22,0.11695906519889832
84M707,John V. Lindsay Wildcat Academy Charter School,2022-23,0.1011560708284378
84M708,Harlem Prep Charter School,2018-19,0.06171547994017601
84M708,Harlem Prep Charter School,2019-20,0.05188679322600365
84M708,Harlem Prep Charter School,2020-21,0.0575263649225235
84M708,Harlem Prep Charter School,2021-22,0.05906735733151436
84M708,Harlem Prep Charter School,2022-23,0.0520833320915699
84M709,Harlem Village Academy West Charter School,2018-19,0.03837471827864647
84M709,Harlem Village Academy West Charter School,2019-20,0.029377203434705734
84M709,Harlem Village Academy West Charter School,2020-21,0.035108957439661026
84M709,Harlem Village Academy West Charter School,2021-22,0.03249097615480423
84M709,Harlem Village Academy West Charter School,2022-23,0.02231520228087902
84M726,KIPP S.T.A.R. College Preparatory Charter School,2018-19,0.03677932545542717
84M726,KIPP S.T.A.R. College Preparatory Charter School,2019-20,0.037359900772571564
84M726,KIPP S.T.A.R. College Preparatory Charter School,2020-21,0.03618817776441574
84M726,KIPP S.T.A.R. College Preparatory Charter School,2021-22,0.058974359184503555
84M726,KIPP S.T.A.R. College Preparatory Charter School,2022-23,0.04477611929178238
84M861,Future Leaders Institute Charter School,2018-19,0.060273971408605576
84M861,Future Leaders Institute Charter School,2019-20,0.07216494530439377
84M861,Future Leaders Institute Charter School,2020-21,0.05440414324402809
84M861,Future Leaders Institute Charter School,2021-22,0.05263157933950424
84M861,Future Leaders Institute Charter School,2022-23,0.039867110550403595
84Q083,Central Queens Academy Charter School,2018-19,0.09307876229286194
84Q083,Central Queens Academy Charter School,2019-20,0.09046454727649689
84Q083,Central Queens Academy Charter School,2020-21,0.12219451367855072
84Q083,Central Queens Academy Charter School,2021-22,0.16297787427902222
84Q083,Central Queens Academy Charter School,2022-23,0.17923186719417572
84Q170,Peninsula Preparatory Academy Charter School,2018-19,0.06557376682758331
84Q170,Peninsula Preparatory Academy Charter School,2019-20,0.09164420515298843
84Q170,Peninsula Preparatory Academy Charter School,2020-21,0.09063444286584854
84Q170,Peninsula Preparatory Academy Charter School,2021-22,0.13770492374897003
84Q170,Peninsula Preparatory Academy Charter School,2022-23,0.1190476194024086
84Q298,Middle Village Preparatory Charter School,2018-19,0.02977667562663555
84Q298,Middle Village Preparatory Charter School,2019-20,0.015113350003957748
84Q298,Middle Village Preparatory Charter School,2020-21,0.0342298299074173
84Q298,Middle Village Preparatory Charter School,2021-22,0.04522613063454628
84Q298,Middle Village Preparatory Charter School,2022-23,0.039024390280246735
84Q304,VOICE Charter School of New York,2018-19,0.1758720874786377
84Q304,VOICE Charter School of New York,2019-20,0.16591928899288177
84Q304,VOICE Charter School of New York,2020-21,0.16106443107128143
84Q304,VOICE Charter School of New York,2021-22,0.2052067369222641
84Q304,VOICE Charter School of New York,2022-23,0.2767379581928253
84Q320,New Visions Charter High School for Advanced Math,2018-19,0.027484143152832985
84Q320,New Visions Charter High School for Advanced Math,2019-20,0.03893442451953888
84Q320,New Visions Charter High School for Advanced Math,2020-21,0.03999999910593033
84Q320,New Visions Charter High School for Advanced Math,2021-22,0.04948453605175018
84Q320,New Visions Charter High School for Advanced Math,2022-23,0.028639618307352066
84Q321,Growing Up Green Charter School,2018-19,0.07599517703056335
84Q321,Growing Up Green Charter School,2019-20,0.07124999910593033
84Q321,Growing Up Green Charter School,2020-21,0.08547008782625198
84Q321,Growing Up Green Charter School,2021-22,0.13527850806713104
84Q321,Growing Up Green Charter School,2022-23,0.15074023604393005
84Q337,Success Academy Charter School - Rosedale,2018-19,0.004444444552063942
84Q337,Success Academy Charter School - Rosedale,2019-20,0.005328597035259008
84Q337,Success Academy Charter School - Rosedale,2020-21,0.00401606410741806
84Q337,Success Academy Charter School - Rosedale,2021-22,0.006644518114626408
84Q337,Success Academy Charter School - Rosedale,2022-23,0.007928642444312572
84Q339,Success Academy Charter School - Springfield Garde,2018-19,0.0031298904214054346
84Q339,Success Academy Charter School - Springfield Garde,2019-20,0.004842615220695734
84Q339,Success Academy Charter School - Springfield Garde,2020-21,0.00975081231445074
84Q339,Success Academy Charter School - Springfield Garde,2021-22,0.015317286364734173
84Q339,Success Academy Charter School - Springfield Garde,2022-23,0.01123595517128706
84Q340,Challenge Preparatory Charter School,2018-19,0.027883397415280342
84Q340,Challenge Preparatory Charter School,2019-20,0.027227722108364105
84Q340,Challenge Preparatory Charter School,2020-21,0.029702970758080482
84Q340,Challenge Preparatory Charter School,2021-22,0.02931937202811241
84Q340,Challenge Preparatory Charter School,2022-23,0.042918454855680466
84Q341,Riverton Street Charter School,2018-19,0.011410788632929325
84Q341,Riverton Street Charter School,2019-20,0.012133467942476273
84Q341,Riverton Street Charter School,2020-21,0.012158054858446121
84Q341,Riverton Street Charter School,2021-22,0.01516683492809534
84Q341,Riverton Street Charter School,2022-23,0.01886792480945587
84Q342,Rochdale Early Advantage Charter School,2018-19,0.006230529397726059
84Q342,Rochdale Early Advantage Charter School,2019-20,0.002710027154535055
84Q342,Rochdale Early Advantage Charter School,2020-21,0.004640371073037386
84Q342,Rochdale Early Advantage Charter School,2021-22,0.010615711100399494
84Q342,Rochdale Early Advantage Charter School,2022-23,0.008639308623969555
84Q359,Academy of the City Charter School,2018-19,0.09927360713481903
84Q359,Academy of the City Charter School,2019-20,0.07532956451177597
84Q359,Academy of the City Charter School,2020-21,0.08398133516311646
84Q359,Academy of the City Charter School,2021-22,0.11994421482086182
84Q359,Academy of the City Charter School,2022-23,0.13778990507125854
84Q372,Growing Up Green Charter School II,2018-19,0.09462915360927582
84Q372,Growing Up Green Charter School II,2019-20,0.07816091924905777
84Q372,Growing Up Green Charter School II,2020-21,0.08695652335882187
84Q372,Growing Up Green Charter School II,2021-22,0.09567901492118835
84Q372,Growing Up Green Charter School II,2022-23,0.08689458668231964
84Q373,New Visions Charter High School for the Humanities,2018-19,0.010582010261714458
84Q373,New Visions Charter High School for the Humanities,2019-20,0.015094339847564697
84Q373,New Visions Charter High School for the Humanities,2020-21,0.019108280539512634
84Q373,New Visions Charter High School for the Humanities,2021-22,0.03858520835638046
84Q373,New Visions Charter High School for the Humanities,2022-23,0.06147541105747223
84Q374,Success Academy Charter School - South Jamaica,2018-19,0.029605263844132423
84Q374,Success Academy Charter School - South Jamaica,2019-20,0.0494791679084301
84Q374,Success Academy Charter School - South Jamaica,2020-21,0.05104408413171768
84Q374,Success Academy Charter School - South Jamaica,2021-22,0.052521008998155594
84Q374,Success Academy Charter School - South Jamaica,2022-23,0.045553144067525864
84Q375,Success Academy Charter School - Far Rockaway,2018-19,0.014669926837086678
84Q375,Success Academy Charter School - Far Rockaway,2019-20,0.02107279747724533
84Q375,Success Academy Charter School - Far Rockaway,2020-21,0.02380952425301075
84Q375,Success Academy Charter School - Far Rockaway,2021-22,0.012738853693008423
84Q375,Success Academy Charter School - Far Rockaway,2022-23,0.012500000186264515
84Q380,Forte Preparatory Academy Charter School,2018-19,0.1666666716337204
84Q380,Forte Preparatory Academy Charter School,2019-20,0.13333334028720856
84Q380,Forte Preparatory Academy Charter School,2020-21,0.1505376398563385
84Q380,Forte Preparatory Academy Charter School,2021-22,0.19834710657596588
84Q380,Forte Preparatory Academy Charter School,2022-23,0.15342465043067932
84Q385,Elm Community Charter School,2018-19,0.3461538553237915
84Q385,Elm Community Charter School,2019-20,0.3678756356239319
84Q385,Elm Community Charter School,2020-21,0.32900431752204895
84Q385,Elm Community Charter School,2021-22,0.2982456088066101
84Q385,Elm Community Charter School,2022-23,0.27227723598480225
84Q386,Our World Neighborhood Charter School 2,2018-19,0.05263157933950424
84Q386,Our World Neighborhood Charter School 2,2019-20,0.06451612710952759
84Q386,Our World Neighborhood Charter School 2,2020-21,0.06400000303983688
84Q386,Our World Neighborhood Charter School 2,2021-22,0.07973422110080719
84Q386,Our World Neighborhood Charter School 2,2022-23,0.06611569970846176
84Q387,Valence College Preparatory Charter School,2019-20,0.28205129504203796
84Q387,Valence College Preparatory Charter School,2020-21,0.28828829526901245
84Q387,Valence College Preparatory Charter School,2021-22,0.2745664715766907
84Q387,Valence College Preparatory Charter School,2022-23,0.219730943441391
84Q388,New Dawn Charter High School II,2019-20,0.19819819927215576
84Q388,New Dawn Charter High School II,2020-21,0.1879194676876068
84Q388,New Dawn Charter High School II,2021-22,0.1473214328289032
84Q388,New Dawn Charter High School II,2022-23,0.1373390555381775
84Q414,Renaissance Charter School 2,2020-21,0.31690141558647156
84Q414,Renaissance Charter School 2,2021-22,0.23893804848194122
84Q414,Renaissance Charter School 2,2022-23,0.3395721912384033
84Q416,Achievement First Legacy Charter School,2021-22,0.031578946858644485
84Q416,Achievement First Legacy Charter School,2022-23,0.013245033100247383
84Q418,Our World Neighborhood Charter School 3,2022-23,0.6835442781448364
84Q704,Merrick Academy - Queens Public Charter School,2018-19,0.017543859779834747
84Q704,Merrick Academy - Queens Public Charter School,2019-20,0.025925925001502037
84Q704,Merrick Academy - Queens Public Charter School,2020-21,0.022375214844942093
84Q704,Merrick Academy - Queens Public Charter School,2021-22,0.046468403190374374
84Q704,Merrick Academy - Queens Public Charter School,2022-23,0.02376909926533699
84Q705,Renaissance Charter School,2018-19,0.0746527761220932
84Q705,Renaissance Charter School,2019-20,0.09951060265302658
84Q705,Renaissance Charter School,2020-21,0.1190476194024086
84Q705,Renaissance Charter School,2021-22,0.1347305327653885
84Q705,Renaissance Charter School,2022-23,0.1381872147321701
84Q706,Our World Neighborhood Charter School,2018-19,0.05882352963089943
84Q706,Our World Neighborhood Charter School,2019-20,0.06215469539165497
84Q706,Our World Neighborhood Charter School,2020-21,0.08097165822982788
84Q706,Our World Neighborhood Charter School,2021-22,0.0732044205069542
84Q706,Our World Neighborhood Charter School,2022-23,0.06543385237455368
84R012,New Ventures Charter School,2018-19,0.024000000208616257
84R012,New Ventures Charter School,2019-20,0.02054794505238533
84R012,New Ventures Charter School,2020-21,0.02083333395421505
84R012,New Ventures Charter School,2021-22,0.019607843831181526
84R012,New Ventures Charter School,2022-23,0.025806451216340065
84R067,John W. Lavelle Preparatory Charter School,2018-19,0.019946807995438576
84R067,John W. Lavelle Preparatory Charter School,2019-20,0.02168021723628044
84R067,John W. Lavelle Preparatory Charter School,2020-21,0.03026481717824936
84R067,John W. Lavelle Preparatory Charter School,2021-22,0.032663315534591675
84R067,John W. Lavelle Preparatory Charter School,2022-23,0.02784222736954689
84R070,Lois and Richard Nicotra Early College Charter Sch,2018-19,0.048192769289016724
84R070,Lois and Richard Nicotra Early College Charter Sch,2019-20,0.02238805964589119
84R070,Lois and Richard Nicotra Early College Charter Sch,2020-21,0.02857142873108387
84R070,Lois and Richard Nicotra Early College Charter Sch,2021-22,0.02500000037252903
84R070,Lois and Richard Nicotra Early College Charter Sch,2022-23,0.04642857238650322
84R073,New World Preparatory Charter School,2018-19,0.1456310749053955
84R073,New World Preparatory Charter School,2019-20,0.13732394576072693
84R073,New World Preparatory Charter School,2020-21,0.1525157243013382
84R073,New World Preparatory Charter School,2021-22,0.15294118225574493
84R073,New World Preparatory Charter School,2022-23,0.14824797213077545
84R076,Bridge Preparatory Charter School,2019-20,0
84R076,Bridge Preparatory Charter School,2020-21,0.006369426846504211
84R076,Bridge Preparatory Charter School,2021-22,0.01005025114864111
84R076,Bridge Preparatory Charter School,2022-23,0.01244813296943903
84R077,Hellenic Classical Charter School - Staten Island,2019-20,0.0555555559694767
84R077,Hellenic Classical Charter School - Staten Island,2020-21,0.06857142597436905
84R077,Hellenic Classical Charter School - Staten Island,2021-22,0.06439393758773804
84R077,Hellenic Classical Charter School - Staten Island,2022-23,0.035087719559669495
84R083,Richmond Preparatory Charter School,2021-22,0.027027027681469917
84R083,Richmond Preparatory Charter School,2022-23,0.018099548295140266
84R088,Staten Island Hebrew Public Charter School,2022-23,0.261904776096344
84X124,Children's Aid College Preparatory Charter School,2018-19,0.0949999988079071
84X124,Children's Aid College Preparatory Charter School,2019-20,0.10264385491609573
84X124,Children's Aid College Preparatory Charter School,2020-21,0.13174603879451752
84X124,Children's Aid College Preparatory Charter School,2021-22,0.18244406580924988
84X124,Children's Aid College Preparatory Charter School,2022-23,0.21724137663841248
84X133,Icahn Charter School 6,2018-19,0.04584527388215065
84X133,Icahn Charter School 6,2019-20,0.08049535751342773
84X133,Icahn Charter School 6,2020-21,0.09365558624267578
84X133,Icahn Charter School 6,2021-22,0.06462585180997849
84X133,Icahn Charter School 6,2022-23,0.069182388484478
84X165,Grand Concourse Academy Charter School,2018-19,0.13961605727672577
84X165,Grand Concourse Academy Charter School,2019-20,0.15280136466026306
84X165,Grand Concourse Academy Charter School,2020-21,0.1875
84X165,Grand Concourse Academy Charter School,2021-22,0.18859648704528809
84X165,Grand Concourse Academy Charter School,2022-23,0.17806267738342285
84X177,Mott Hall Charter School,2018-19,0.13805970549583435
84X177,Mott Hall Charter School,2019-20,0.10984848439693451
84X177,Mott Hall Charter School,2020-21,0.13919414579868317
84X177,Mott Hall Charter School,2021-22,0.1388888955116272
84X177,Mott Hall Charter School,2022-23,0.09909909963607788
84X185,Pharos Academy Charter School,2018-19,0.12778602540493011
84X185,Pharos Academy Charter School,2019-20,0.10876133292913437
84X185,Pharos Academy Charter School,2020-21,0.11212120950222015
84X185,Pharos Academy Charter School,2021-22,0.13758864998817444
84X185,Pharos Academy Charter School,2022-23,0.1371191143989563
84X200,New Visions AIM Charter High School II,2018-19,0.05263157933950424
84X200,New Visions AIM Charter High School II,2019-20,0.0607476644217968
84X200,New Visions AIM Charter High School II,2020-21,0.10878661274909973
84X200,New Visions AIM Charter High School II,2021-22,0.09578543901443481
84X200,New Visions AIM Charter High School II,2022-23,0.1066666692495346
84X202,New Visions Charter High School for Advanced Math,2018-19,0.0961887463927269
84X202,New Visions Charter High School for Advanced Math,2019-20,0.07195571810007095
84X202,New Visions Charter High School for Advanced Math,2020-21,0.056410256773233414
84X202,New Visions Charter High School for Advanced Math,2021-22,0.06340579688549042
84X202,New Visions Charter High School for Advanced Math,2022-23,0.04435483738780022
84X208,New Visions Charter High School for the Humanities,2018-19,0.16089613735675812
84X208,New Visions Charter High School for the Humanities,2019-20,0.14315789937973022
84X208,New Visions Charter High School for the Humanities,2020-21,0.12366737425327301
84X208,New Visions Charter High School for the Humanities,2021-22,0.13716813921928406
84X208,New Visions Charter High School for the Humanities,2022-23,0.11675126850605011
84X233,Family Life Academy Charter School II,2018-19,0.09310344606637955
84X233,Family Life Academy Charter School II,2019-20,0.07806190848350525
84X233,Family Life Academy Charter School II,2020-21,0.08760951459407806
84X233,Family Life Academy Charter School II,2021-22,0.14362415671348572
84X233,Family Life Academy Charter School II,2022-23,0.14499999582767487
84X255,Bronx Charter School for Excellence,2018-19,0.0924784243106842
84X255,Bronx Charter School for Excellence,2019-20,0.06427688151597977
84X255,Bronx Charter School for Excellence,2020-21,0.0640096589922905
84X255,Bronx Charter School for Excellence,2021-22,0.1204819306731224
84X255,Bronx Charter School for Excellence,2022-23,0.13240857422351837
84X309,South Bronx Charter School for International Cultu,2018-19,0.36141908168792725
84X309,South Bronx Charter School for International Cultu,2019-20,0.31982943415641785
84X309,South Bronx Charter School for International Cultu,2020-21,0.3519313335418701
84X309,South Bronx Charter School for International Cultu,2021-22,0.3777777850627899
84X309,South Bronx Charter School for International Cultu,2022-23,0.42181068658828735
84X345,Leaders In Our Neighborhood Charter School,2018-19,0.14080163836479187
84X345,Leaders In Our Neighborhood Charter School,2019-20,0.15148413181304932
84X345,Leaders In Our Neighborhood Charter School,2020-21,0.15963855385780334
84X345,Leaders In Our Neighborhood Charter School,2021-22,0.17200854420661926
84X345,Leaders In Our Neighborhood Charter School,2022-23,0.20142421126365662
84X346,South Bronx Classical Charter School,2018-19,0.18913480639457703
84X346,South Bronx Classical Charter School,2019-20,0.19166666269302368
84X346,South Bronx Classical Charter School,2020-21,0.21584159135818481
84X346,South Bronx Classical Charter School,2021-22,0.19521912932395935
84X346,South Bronx Classical Charter School,2022-23,0.15430861711502075
84X347,International Leadership Charter High School,2018-19,0.08757062256336212
84X347,International Leadership Charter High School,2019-20,0.0901639312505722
84X347,International Leadership Charter High School,2020-21,0.11538461595773697
84X347,International Leadership Charter High School,2021-22,0.09302325546741486
84X347,International Leadership Charter High School,2022-23,0.09937888383865356
84X362,Icahn Charter School 7,2018-19,0.057251907885074615
84X362,Icahn Charter School 7,2019-20,0.06862745434045792
84X362,Icahn Charter School 7,2020-21,0.07886435091495514
84X362,Icahn Charter School 7,2021-22,0.09121621400117874
84X362,Icahn Charter School 7,2022-23,0.08181817829608917
84X364,South Bronx Classical Charter School II,2018-19,0.1428571492433548
84X364,South Bronx Classical Charter School II,2019-20,0.15028901398181915
84X364,South Bronx Classical Charter School II,2020-21,0.16208791732788086
84X364,South Bronx Classical Charter School II,2021-22,0.15238095819950104
84X364,South Bronx Classical Charter School II,2022-23,0.0845070406794548
84X378,Icahn Charter School 2,2018-19,0.0460122711956501
84X378,Icahn Charter School 2,2019-20,0.03703703731298447
84X378,Icahn Charter School 2,2020-21,0.04037266969680786
84X378,Icahn Charter School 2,2021-22,0.048076923936605453
84X378,Icahn Charter School 2,2022-23,0.07854984700679779
84X380,Success Academy Charter School - Bronx 3,2018-19,0.028037382289767265
84X380,Success Academy Charter School - Bronx 3,2019-20,0.041420117020606995
84X380,Success Academy Charter School - Bronx 3,2020-21,0.05000000074505806
84X380,Success Academy Charter School - Bronx 3,2021-22,0.06341463327407837
84X380,Success Academy Charter School - Bronx 3,2022-23,0.05559786781668663
84X387,Brilla College Preparatory Charter School,2018-19,0.20913884043693542
84X387,Brilla College Preparatory Charter School,2019-20,0.21545319259166718
84X387,Brilla College Preparatory Charter School,2020-21,0.2123115509748459
84X387,Brilla College Preparatory Charter School,2021-22,0.20000000298023224
84X387,Brilla College Preparatory Charter School,2022-23,0.19205297529697418
84X389,Bronx Global Learning Institute for Girls Charter,2018-19,0.14849187433719635
84X389,Bronx Global Learning Institute for Girls Charter,2019-20,0.14705882966518402
84X389,Bronx Global Learning Institute for Girls Charter,2020-21,0.15037593245506287
84X389,Bronx Global Learning Institute for Girls Charter,2021-22,0.17711171507835388
84X389,Bronx Global Learning Institute for Girls Charter,2022-23,0.19104477763175964
84X393,University Prep Charter High School,2018-19,0.06697459518909454
84X393,University Prep Charter High School,2019-20,0.055928412824869156
84X393,University Prep Charter High School,2020-21,0.0714285746216774
84X393,University Prep Charter High School,2021-22,0.05336426943540573
84X393,University Prep Charter High School,2022-23,0.04377880319952965
84X394,Mott Haven Charter School,2018-19,0.1241685152053833
84X394,Mott Haven Charter School,2019-20,0.11623246222734451
84X394,Mott Haven Charter School,2020-21,0.12974052131175995
84X394,Mott Haven Charter School,2021-22,0.14024390280246735
84X394,Mott Haven Charter School,2022-23,0.13963039219379425
84X395,"NYC Charter High School for Architecture, Engineer",2018-19,0.10158013552427292
84X395,"NYC Charter High School for Architecture, Engineer",2019-20,0.06222222372889519
84X395,"NYC Charter High School for Architecture, Engineer",2020-21,0.07889125496149063
84X395,"NYC Charter High School for Architecture, Engineer",2021-22,0.10042735189199448
84X395,"NYC Charter High School for Architecture, Engineer",2022-23,0.06466512382030487
84X398,Bronx Community Charter School,2018-19,0.17322835326194763
84X398,Bronx Community Charter School,2019-20,0.1566731184720993
84X398,Bronx Community Charter School,2020-21,0.1555977165699005
84X398,Bronx Community Charter School,2021-22,0.1747368425130844
84X398,Bronx Community Charter School,2022-23,0.16122004389762878
84X407,Bronx Charter School for Children,2018-19,0.1718377023935318
84X407,Bronx Charter School for Children,2019-20,0.1442786008119583
84X407,Bronx Charter School for Children,2020-21,0.15333333611488342
84X407,Bronx Charter School for Children,2021-22,0.17142857611179352
84X407,Bronx Charter School for Children,2022-23,0.14068441092967987
84X419,Bronx Academy of Promise Charter School,2018-19,0.0934891477227211
84X419,Bronx Academy of Promise Charter School,2019-20,0.07154741883277893
84X419,Bronx Academy of Promise Charter School,2020-21,0.07640068233013153
84X419,Bronx Academy of Promise Charter School,2021-22,0.10865874588489532
84X419,Bronx Academy of Promise Charter School,2022-23,0.1221640482544899
84X422,Icahn Charter School 3,2018-19,0.02500000037252903
84X422,Icahn Charter School 3,2019-20,0.021806852892041206
84X422,Icahn Charter School 3,2020-21,0.024922117590904236
84X422,Icahn Charter School 3,2021-22,0.029801324009895325
84X422,Icahn Charter School 3,2022-23,0.01515151560306549
84X429,Charter High School for Law and Social Justice,2018-19,0.10352940857410431
