DBN,School Name,Grade,Year,% Level 3+4
01M184,P.S. 184M SHUANG WEN,5,2018,64.58333588
01M184,P.S. 184M SHUANG WEN,6,2018,74.11764526
01M184,P.S. 184M SHUANG WEN,7,2018,70.12986755
01M184,P.S. 184M SHUANG WEN,8,2018,75
01M184,P.S. 184M SHUANG WEN,All Grades,2018,72.38095093
01M184,P.S. 184M SHUANG WEN,3,2017,64.0625
01M184,P.S. 184M SHUANG WEN,4,2017,77.35848999
01M184,P.S. 184M SHUANG WEN,5,2017,55
01M184,P.S. 184M SHUANG WEN,6,2017,46.66666794
01M184,P.S. 184M SHUANG WEN,7,2017,74.07407379
01M184,P.S. 184M SHUANG WEN,8,2017,72.60273743
01M184,P.S. 184M SHUANG WEN,All Grades,2017,64.77832794
01M184,P.S. 184M SHUANG WEN,3,2016,61.0169487
01M184,P.S. 184M SHUANG WEN,4,2016,51.66666794
01M184,P.S. 184M SHUANG WEN,5,2016,68.25396729
01M184,P.S. 184M SHUANG WEN,6,2016,67.10526276
01M184,P.S. 184M SHUANG WEN,7,2016,72.22222137
01M184,P.S. 184M SHUANG WEN,8,2016,76.08695984
01M184,P.S. 184M SHUANG WEN,All Grades,2016,65.95744324
01M184,P.S. 184M SHUANG WEN,3,2015,47.05882263
01M184,P.S. 184M SHUANG WEN,4,2015,64.61538696
01M184,P.S. 184M SHUANG WEN,5,2015,70.2702713
01M184,P.S. 184M SHUANG WEN,6,2015,71.66666412
01M184,P.S. 184M SHUANG WEN,7,2015,72.22222137
01M184,P.S. 184M SHUANG WEN,8,2015,89.2857132
01M184,P.S. 184M SHUANG WEN,All Grades,2015,68.24512482
01M184,P.S. 184M SHUANG WEN,3,2014,62.5
01M184,P.S. 184M SHUANG WEN,4,2014,65.47618866
01M184,P.S. 184M SHUANG WEN,5,2014,59.67741776
01M184,P.S. 184M SHUANG WEN,6,2014,71.05263519
01M184,P.S. 184M SHUANG WEN,7,2014,89.83050537
01M184,P.S. 184M SHUANG WEN,8,2014,77.9661026
01M184,P.S. 184M SHUANG WEN,All Grades,2014,70.32085419
01M184,P.S. 184M SHUANG WEN,3,2013,49.38271713
01M184,P.S. 184M SHUANG WEN,4,2013,62.8571434
01M184,P.S. 184M SHUANG WEN,5,2013,71.42857361
01M184,P.S. 184M SHUANG WEN,6,2013,78.94736481
01M184,P.S. 184M SHUANG WEN,7,2013,72.88135529
01M184,P.S. 184M SHUANG WEN,8,2013,76.92308044
01M184,P.S. 184M SHUANG WEN,All Grades,2013,67.19999695
01M188,P.S. 188 THE ISLAND SCHOOL,3,2023,67.74193573
01M188,P.S. 188 THE ISLAND SCHOOL,4,2023,31.03448296
01M188,P.S. 188 THE ISLAND SCHOOL,5,2023,51.51515198
01M188,P.S. 188 THE ISLAND SCHOOL,6,2023,45
01M188,P.S. 188 THE ISLAND SCHOOL,7,2023,58.82352829
01M188,P.S. 188 THE ISLAND SCHOOL,8,2023,37.5
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2023,49.1071434
01M188,P.S. 188 THE ISLAND SCHOOL,3,2022,23.33333397
01M188,P.S. 188 THE ISLAND SCHOOL,4,2022,28.125
01M188,P.S. 188 THE ISLAND SCHOOL,5,2022,11.76470566
01M188,P.S. 188 THE ISLAND SCHOOL,6,2022,26.92307663
01M188,P.S. 188 THE ISLAND SCHOOL,7,2022,25.64102554
01M188,P.S. 188 THE ISLAND SCHOOL,8,2022,29.16666603
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2022,24.68085098
01M188,P.S. 188 THE ISLAND SCHOOL,3,2019,18.6046505
01M188,P.S. 188 THE ISLAND SCHOOL,4,2019,39.39393997
01M188,P.S. 188 THE ISLAND SCHOOL,5,2019,8.333333015
01M188,P.S. 188 THE ISLAND SCHOOL,6,2019,16.2790699
01M188,P.S. 188 THE ISLAND SCHOOL,7,2019,34
01M188,P.S. 188 THE ISLAND SCHOOL,8,2019,34.61538315
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2019,24.90706253
01M188,P.S. 188 THE ISLAND SCHOOL,3,2018,55
01M188,P.S. 188 THE ISLAND SCHOOL,4,2018,41.46341324
01M188,P.S. 188 THE ISLAND SCHOOL,5,2018,0
01M188,P.S. 188 THE ISLAND SCHOOL,6,2018,48.71794891
01M188,P.S. 188 THE ISLAND SCHOOL,7,2018,32.65306091
01M188,P.S. 188 THE ISLAND SCHOOL,8,2018,51.85185242
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2018,38.63636398
01M188,P.S. 188 THE ISLAND SCHOOL,3,2017,20
01M188,P.S. 188 THE ISLAND SCHOOL,4,2017,6.666666508
01M188,P.S. 188 THE ISLAND SCHOOL,5,2017,16.66666603
01M188,P.S. 188 THE ISLAND SCHOOL,6,2017,10.63829803
01M188,P.S. 188 THE ISLAND SCHOOL,7,2017,17.64705849
01M188,P.S. 188 THE ISLAND SCHOOL,8,2017,18.36734772
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2017,15.01831532
01M188,P.S. 188 THE ISLAND SCHOOL,3,2016,22.5
01M188,P.S. 188 THE ISLAND SCHOOL,4,2016,10.81081104
01M188,P.S. 188 THE ISLAND SCHOOL,5,2016,12.5
01M188,P.S. 188 THE ISLAND SCHOOL,6,2016,18.75
01M188,P.S. 188 THE ISLAND SCHOOL,7,2016,5.555555344
01M188,P.S. 188 THE ISLAND SCHOOL,8,2016,24
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2016,15.52346611
01M188,P.S. 188 THE ISLAND SCHOOL,3,2015,12.82051277
01M188,P.S. 188 THE ISLAND SCHOOL,4,2015,8.333333015
01M188,P.S. 188 THE ISLAND SCHOOL,5,2015,10.41666698
01M188,P.S. 188 THE ISLAND SCHOOL,6,2015,8
01M188,P.S. 188 THE ISLAND SCHOOL,7,2015,5.555555344
01M188,P.S. 188 THE ISLAND SCHOOL,8,2015,14.75409794
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2015,10
01M188,P.S. 188 THE ISLAND SCHOOL,3,2014,14.58333302
01M188,P.S. 188 THE ISLAND SCHOOL,4,2014,4.347826004
01M188,P.S. 188 THE ISLAND SCHOOL,5,2014,9.090909004
01M188,P.S. 188 THE ISLAND SCHOOL,6,2014,0
01M188,P.S. 188 THE ISLAND SCHOOL,7,2014,9.230769157
01M188,P.S. 188 THE ISLAND SCHOOL,8,2014,16.0714283
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2014,9.271523476
01M188,P.S. 188 THE ISLAND SCHOOL,3,2013,2.222222328
01M188,P.S. 188 THE ISLAND SCHOOL,4,2013,5.128205299
01M188,P.S. 188 THE ISLAND SCHOOL,5,2013,3.030303001
01M188,P.S. 188 THE ISLAND SCHOOL,6,2013,6.666666508
01M188,P.S. 188 THE ISLAND SCHOOL,7,2013,4.761904716
01M188,P.S. 188 THE ISLAND SCHOOL,8,2013,13.55932236
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2013,6.354515076
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2023,52.63158035
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2023,63.15789413
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2023,87.75510406
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2023,69.59999847
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2022,62.9629631
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2022,32.1428566
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2022,63.88888931
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2022,53.84615326
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2019,91.89189148
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2019,60.46511459
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2019,28.125
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2019,61.6071434
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2018,73.17073059
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2018,56.25
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2018,64.70587921
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2018,65.42056274
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2017,36.11111069
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2017,62.8571434
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2017,67.64705658
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2017,55.23809433
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2016,54.285713200000004
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2016,56.25
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2016,50
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2016,54.11764526
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2015,47.05882263
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2015,38.88888931
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2015,61.53845978
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2015,50
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2014,40.74074173
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2014,52.77777863
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2014,66.66666412
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2014,51.28205109
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,3,2013,27.02702713
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2013,56.25
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,5,2013,40
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2013,37.17948532
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2023,50
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2023,38.88888931
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2023,27.27272797
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2023,37.27272797
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2022,53.84615326
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2022,34.04255295
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2022,36.36363602
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2022,40.76922989
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2019,40
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2019,19.11764717
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2019,38.46154022
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2019,31.4285717
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2018,26.5625
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2018,19.23077011
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2018,32
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2018,25.90361404
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2017,20.40816307
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2017,26.22950745
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2017,21.53846169
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2017,22.857143399999998
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2016,30.55555534
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2016,25.92592621
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2016,17.857143399999998
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2016,25.27472496
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2015,18.18181801
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2015,11.11111069
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2015,28
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2015,18.91891861
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2014,13.63636398
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2014,19.23077011
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2014,20.930233
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2014,18.68131828
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,6,2013,3.703703642
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2013,10
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,8,2013,10.71428585
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2013,8.421052933
01M361,THE CHILDREN'S WORKSHOP SCHOOL,3,2023,51.35135269
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2023,53.84615326
01M361,THE CHILDREN'S WORKSHOP SCHOOL,5,2023,35.714286799999996
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2023,47.25274658
01M361,THE CHILDREN'S WORKSHOP SCHOOL,3,2022,50
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2022,41.93548203
01M361,THE CHILDREN'S WORKSHOP SCHOOL,5,2022,53.125
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2022,48.38709641
01M361,THE CHILDREN'S WORKSHOP SCHOOL,3,2019,67.64705658
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2019,50
01M361,THE CHILDREN'S WORKSHOP SCHOOL,5,2019,55.55555725
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2019,57.89473724
01M361,THE CHILDREN'S WORKSHOP SCHOOL,3,2018,60.60606003
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2018,72.41379547
01M361,THE CHILDREN'S WORKSHOP SCHOOL,5,2018,70.37036896
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2018,67.41573334
01M361,THE CHILDREN'S WORKSHOP SCHOOL,3,2017,67.74193573
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2017,41.37931061
01M361,THE CHILDREN'S WORKSHOP SCHOOL,5,2017,76
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2017,61.17647171
01M361,THE CHILDREN'S WORKSHOP SCHOOL,3,2016,54.54545593
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2016,69.56521606
01M361,THE CHILDREN'S WORKSHOP SCHOOL,5,2016,61.29032135
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2016,61.84210587
01M361,THE CHILDREN'S WORKSHOP SCHOOL,3,2015,52.17391205
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2015,47.05882263
01M361,THE CHILDREN'S WORKSHOP SCHOOL,5,2015,40.625
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2015,46.06741714
01M361,THE CHILDREN'S WORKSHOP SCHOOL,3,2014,51.42856979
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2014,38.23529434
01M361,THE CHILDREN'S WORKSHOP SCHOOL,5,2014,31.4285717
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2014,40.38461685
01M361,THE CHILDREN'S WORKSHOP SCHOOL,3,2013,40.54053879
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2013,25
01M361,THE CHILDREN'S WORKSHOP SCHOOL,5,2013,25
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2013,30.69306946
01M363,NEIGHBORHOOD SCHOOL,3,2023,s
01M363,NEIGHBORHOOD SCHOOL,4,2023,s
01M363,NEIGHBORHOOD SCHOOL,5,2023,s
01M363,NEIGHBORHOOD SCHOOL,All Grades,2023,37.5
01M363,NEIGHBORHOOD SCHOOL,3,2022,s
01M363,NEIGHBORHOOD SCHOOL,4,2022,s
01M363,NEIGHBORHOOD SCHOOL,5,2022,s
01M363,NEIGHBORHOOD SCHOOL,All Grades,2022,100
01M363,NEIGHBORHOOD SCHOOL,3,2019,25
01M363,NEIGHBORHOOD SCHOOL,4,2019,50
01M363,NEIGHBORHOOD SCHOOL,5,2019,42.8571434
01M363,NEIGHBORHOOD SCHOOL,All Grades,2019,37.0370369
01M363,NEIGHBORHOOD SCHOOL,3,2018,50
01M363,NEIGHBORHOOD SCHOOL,4,2018,71.42857361
01M363,NEIGHBORHOOD SCHOOL,5,2018,35.29411697
01M363,NEIGHBORHOOD SCHOOL,All Grades,2018,46.875
01M363,NEIGHBORHOOD SCHOOL,3,2017,50
01M363,NEIGHBORHOOD SCHOOL,4,2017,53.33333206
01M363,NEIGHBORHOOD SCHOOL,5,2017,14.28571415
01M363,NEIGHBORHOOD SCHOOL,All Grades,2017,42.8571434
01M363,NEIGHBORHOOD SCHOOL,3,2016,30
01M363,NEIGHBORHOOD SCHOOL,4,2016,0
01M363,NEIGHBORHOOD SCHOOL,5,2016,41.17647171
01M363,NEIGHBORHOOD SCHOOL,All Grades,2016,30.30303001
01M363,NEIGHBORHOOD SCHOOL,3,2015,s
01M363,NEIGHBORHOOD SCHOOL,4,2015,23.80952454
01M363,NEIGHBORHOOD SCHOOL,5,2015,37.5
01M363,NEIGHBORHOOD SCHOOL,All Grades,2015,s
01M363,NEIGHBORHOOD SCHOOL,3,2014,28.5714283
01M363,NEIGHBORHOOD SCHOOL,4,2014,35
01M363,NEIGHBORHOOD SCHOOL,5,2014,28.5714283
01M363,NEIGHBORHOOD SCHOOL,All Grades,2014,30.2631588
01M363,NEIGHBORHOOD SCHOOL,3,2013,13.15789509
01M363,NEIGHBORHOOD SCHOOL,4,2013,31.81818199
01M363,NEIGHBORHOOD SCHOOL,5,2013,28.5714283
01M363,NEIGHBORHOOD SCHOOL,All Grades,2013,24.54545403
01M364,EARTH SCHOOL,3,2023,54.54545593
01M364,EARTH SCHOOL,4,2023,s
01M364,EARTH SCHOOL,5,2023,60
01M364,EARTH SCHOOL,All Grades,2023,s
01M364,EARTH SCHOOL,3,2022,s
01M364,EARTH SCHOOL,4,2022,33.33333206
01M364,EARTH SCHOOL,5,2022,8.333333015
01M364,EARTH SCHOOL,All Grades,2022,s
01M364,EARTH SCHOOL,3,2019,20
01M364,EARTH SCHOOL,4,2019,14.28571415
01M364,EARTH SCHOOL,5,2019,26.66666603
01M364,EARTH SCHOOL,All Grades,2019,21.875
01M364,EARTH SCHOOL,3,2018,0
01M364,EARTH SCHOOL,4,2018,55.55555725
01M364,EARTH SCHOOL,5,2018,36.36363602
01M364,EARTH SCHOOL,All Grades,2018,37.83783722
01M364,EARTH SCHOOL,3,2017,50
01M364,EARTH SCHOOL,4,2017,36.36363602
01M364,EARTH SCHOOL,5,2017,66.66666412
01M364,EARTH SCHOOL,All Grades,2017,51.28205109
01M364,EARTH SCHOOL,3,2016,45.45454407
01M364,EARTH SCHOOL,4,2016,75
01M364,EARTH SCHOOL,5,2016,55
01M364,EARTH SCHOOL,All Grades,2016,58.139534
01M364,EARTH SCHOOL,3,2015,21.4285717
01M364,EARTH SCHOOL,4,2015,78.94736481
01M364,EARTH SCHOOL,5,2015,55.55555725
01M364,EARTH SCHOOL,All Grades,2015,54.76190567
01M364,EARTH SCHOOL,3,2014,55.17241287
01M364,EARTH SCHOOL,4,2014,52.17391205
01M364,EARTH SCHOOL,5,2014,55.55555725
01M364,EARTH SCHOOL,All Grades,2014,54.285713200000004
01M364,EARTH SCHOOL,3,2013,24.24242401
01M364,EARTH SCHOOL,4,2013,44.11764526
01M364,EARTH SCHOOL,5,2013,25
01M364,EARTH SCHOOL,All Grades,2013,31.57894707
01M378,SCHOOL FOR GLOBAL LEADERS,6,2023,42.30769348
01M378,SCHOOL FOR GLOBAL LEADERS,7,2023,42.55319214
01M378,SCHOOL FOR GLOBAL LEADERS,8,2023,61.22449112
01M378,SCHOOL FOR GLOBAL LEADERS,All Grades,2023,50
01M378,SCHOOL FOR GLOBAL LEADERS,6,2022,61.70212936
01M378,SCHOOL FOR GLOBAL LEADERS,7,2022,37.93103409
01M378,SCHOOL FOR GLOBAL LEADERS,8,2022,37.20930099
01M378,SCHOOL FOR GLOBAL LEADERS,All Grades,2022,45.2702713
01M378,SCHOOL FOR GLOBAL LEADERS,6,2019,38
01M378,SCHOOL FOR GLOBAL LEADERS,7,2019,33.8028183
01M378,SCHOOL FOR GLOBAL LEADERS,8,2019,27.27272797
01M378,SCHOOL FOR GLOBAL LEADERS,All Grades,2019,32.32323074
01M378,SCHOOL FOR GLOBAL LEADERS,6,2018,25.42372894
01M378,SCHOOL FOR GLOBAL LEADERS,7,2018,22.38805962
01M378,SCHOOL FOR GLOBAL LEADERS,8,2018,33.75
01M378,SCHOOL FOR GLOBAL LEADERS,All Grades,2018,27.6699028
01M378,SCHOOL FOR GLOBAL LEADERS,6,2017,7.894736767
01M378,SCHOOL FOR GLOBAL LEADERS,7,2017,25.92592621
01M378,SCHOOL FOR GLOBAL LEADERS,8,2017,39.72602844
01M378,SCHOOL FOR GLOBAL LEADERS,All Grades,2017,24.347826
01M378,SCHOOL FOR GLOBAL LEADERS,6,2016,17.857143399999998
01M378,SCHOOL FOR GLOBAL LEADERS,7,2016,20.28985596
01M378,SCHOOL FOR GLOBAL LEADERS,8,2016,32.8767128
01M378,SCHOOL FOR GLOBAL LEADERS,All Grades,2016,23.45132828
01M378,SCHOOL FOR GLOBAL LEADERS,6,2015,15.49295807
01M378,SCHOOL FOR GLOBAL LEADERS,7,2015,15.942029
01M378,SCHOOL FOR GLOBAL LEADERS,8,2015,22.22222137
01M378,SCHOOL FOR GLOBAL LEADERS,All Grades,2015,17.73398972
01M378,SCHOOL FOR GLOBAL LEADERS,6,2014,6.849315166
01M378,SCHOOL FOR GLOBAL LEADERS,7,2014,14.75409794
01M378,SCHOOL FOR GLOBAL LEADERS,8,2014,16.66666603
01M378,SCHOOL FOR GLOBAL LEADERS,All Grades,2014,12.84403706
01M378,SCHOOL FOR GLOBAL LEADERS,6,2013,8.333333015
01M378,SCHOOL FOR GLOBAL LEADERS,7,2013,13.09523773
01M378,SCHOOL FOR GLOBAL LEADERS,8,2013,14.81481457
01M378,SCHOOL FOR GLOBAL LEADERS,All Grades,2013,12.44444466
01M450,EAST SIDE COMMUNITY SCHOOL,6,2023,55.26315689
01M450,EAST SIDE COMMUNITY SCHOOL,7,2023,47.82608795
01M450,EAST SIDE COMMUNITY SCHOOL,8,2023,64.91227721999999
01M450,EAST SIDE COMMUNITY SCHOOL,All Grades,2023,55.4455452
01M450,EAST SIDE COMMUNITY SCHOOL,6,2022,61.19403076
01M450,EAST SIDE COMMUNITY SCHOOL,7,2022,53.4883728
01M450,EAST SIDE COMMUNITY SCHOOL,8,2022,57.77777863
01M450,EAST SIDE COMMUNITY SCHOOL,All Grades,2022,58.06451797
01M450,EAST SIDE COMMUNITY SCHOOL,6,2019,56.97674561
01M450,EAST SIDE COMMUNITY SCHOOL,7,2019,67.46987915
01M450,EAST SIDE COMMUNITY SCHOOL,8,2019,64.55696106
01M450,EAST SIDE COMMUNITY SCHOOL,All Grades,2019,62.90322495
01M450,EAST SIDE COMMUNITY SCHOOL,6,2018,55.17241287
01M450,EAST SIDE COMMUNITY SCHOOL,7,2018,38.27160645
01M450,EAST SIDE COMMUNITY SCHOOL,8,2018,66.12903595
01M450,EAST SIDE COMMUNITY SCHOOL,All Grades,2018,52.17391205
01M450,EAST SIDE COMMUNITY SCHOOL,6,2017,30.2325573
01M450,EAST SIDE COMMUNITY SCHOOL,7,2017,68.65671539
01M450,EAST SIDE COMMUNITY SCHOOL,8,2017,52.5
01M450,EAST SIDE COMMUNITY SCHOOL,All Grades,2017,48.9270401
01M450,EAST SIDE COMMUNITY SCHOOL,6,2016,47.1428566
01M450,EAST SIDE COMMUNITY SCHOOL,7,2016,48.75
01M450,EAST SIDE COMMUNITY SCHOOL,8,2016,43.33333206
01M450,EAST SIDE COMMUNITY SCHOOL,All Grades,2016,46.66666794
01M450,EAST SIDE COMMUNITY SCHOOL,6,2015,42.55319214
01M450,EAST SIDE COMMUNITY SCHOOL,7,2015,33.92856979
01M450,EAST SIDE COMMUNITY SCHOOL,8,2015,46.875
01M450,EAST SIDE COMMUNITY SCHOOL,All Grades,2015,41.58878326
01M450,EAST SIDE COMMUNITY SCHOOL,6,2014,27.9069767
01M450,EAST SIDE COMMUNITY SCHOOL,7,2014,40
01M450,EAST SIDE COMMUNITY SCHOOL,8,2014,42.25352097
01M450,EAST SIDE COMMUNITY SCHOOL,All Grades,2014,36.28691864
01M450,EAST SIDE COMMUNITY SCHOOL,6,2013,32.5
01M450,EAST SIDE COMMUNITY SCHOOL,7,2013,25
01M450,EAST SIDE COMMUNITY SCHOOL,8,2013,26.22950745
01M450,EAST SIDE COMMUNITY SCHOOL,All Grades,2013,28.11059952
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",3,2023,96.33027649
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",4,2023,99.05660248
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",5,2023,100
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",6,2023,96.11650848
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",7,2023,87.96295929
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",8,2023,97.67441559
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",All Grades,2023,96.0975647
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",3,2022,98.14814758
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",4,2022,97
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",5,2022,94.2307663
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",6,2022,97.59999847
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",7,2022,94.44444275
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",8,2022,96.15384674
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",All Grades,2022,96.35499573
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",3,2019,97.26027679
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",4,2019,100
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",5,2019,95.32710266
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",6,2019,96
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",7,2019,100
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",8,2019,96.875
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",All Grades,2019,97.56427765
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",3,2018,98.23008728
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",4,2018,97.29729462
